card_number,player_name,card_type,listing
76,Ketel Marte,Base,"2025 Bowman Chrome - Yoshinobu Yamamoto,   #76 Gold Refractor /50"
76,Ketel Marte,Base,2025 Bowman Chrome Sapphire Edition - Yoshinobu Yamamoto #76
76,Ketel Marte,Base,"2025 Bowman Chrome - Yoshinobu Yamamoto, Yoshinobu Yamamoto #76"
76,Ketel Marte,Base,2025 Bowman Chrome Yoshinobu Yamamoto #76 Purple Geometric Refractor /250
76,Ketel Marte,Base,Yoshinobu Yamamoto 2025 Bowman Chrome Refractor Blue Mojo /150 #76 Dodgers
76,Ketel Marte,Base,2025 Bowman Chrome - Yoshinobu Yamamoto #76 Pulsar Refractor /399 - Dodgers
76,Ketel Marte,Base,2025 Bowman Chrome - Yoshinobu Yamamoto #76 Mega Box Mojo Refractor
76,Ketel Marte,Base,2025 Bowman Chrome - Yoshinobu Yamamoto #76 Mega Box Mojo Refractor
76,Ketel Marte,Base,2025 Topps Bowman Chrome #76 Yoshinobu Yamamoto Geometric /499 LA Dodgers
47,Shay Whitcomb,Base,2025 Bowman's Best Zach Neto Purple Refractor /250 Angels #47
47,Shay Whitcomb,Base,Zach Neto 2025 Bowman's Best Refractor #47 - Los Angeles Angels
47,Shay Whitcomb,Base,Zach Neto 2025 Bowman's Best Purple Refractor /250 Los Angeles Angels #47
47,Shay Whitcomb,Base,Zach Neto 2025 Bowman's Best Purple Lazer Refractor /250 #47 Angels
47,Shay Whitcomb,Base,2025 Bowman's Best #47 Zach Neto Refractors
47,Shay Whitcomb,Base,2025 Bowman's Best Zach Neto #47 Red Lava Refractor 149/259
47,Shay Whitcomb,Base,ZACH NETO 2025 Bowman's Best Baseball AQUA LAVA /199 Los Angeles Angels #47
47,Shay Whitcomb,Base,2025 Bowman's Best #47 Zach Neto Purple Mojo Refractors #/250
47,Shay Whitcomb,Base,2025 Bowman's Best Zach Neto #47 Yellow Lazer Refractor /75 LA Angels
47,Shay Whitcomb,Base,2025 Bowmanâs Best Zach Neto #47 Refractor
47,Shay Whitcomb,Base,2025 Bowman's Best Zach Neto Blue Lazer Refractor /150 #47 Angels
72,Brooks Lee,Base,"2025 Bowman Chrome - Zack Wheeler, Zack Wheeler #72 Orange Refractor/25 cy young"
72,Brooks Lee,Base,2025 Bowman Chrome - ZACK WHEELER #72 ðµ True Blue Refractor â¨/150
72,Brooks Lee,Base,"2025 Bowman Chrome - Zack Wheeler, Zack Wheeler #72 Fuchsia Refractor /299"
72,Brooks Lee,Base,2025 Bowman Chrome #72 ZACK WHEELER Blue Wave Refractor #/150
72,Brooks Lee,Base,2025 Bowman Chrome #72 Zack Wheeler Philadelphia Phillies
72,Brooks Lee,Base,2025 Bowman Chrome Zack Wheeler Blue /150 Philadelphia Phillies #72
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Wave Refractor /100
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Pulsar Refractor /399
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Pulsar Refractor #/399 Phillies
72,Brooks Lee,Base,2025 Bowman Chrome #72 Zack Wheeler Pulsar #/399
72,Brooks Lee,Base,2025 Bowman Chrome Zack Wheeler Orange Sapphire #72 Card #/25 MLB Phillies
72,Brooks Lee,Base,"2025 Bowman Chrome Sapphire - Zack Wheeler, Zack Wheeler #72 Gold Refractor /50"
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Wave Refractor /100
72,Brooks Lee,Base,2025 Bowman Chrome #72 Zack Wheeler Refractor /499
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Fuchsia Wave Refractor /299
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 Fuchsia Wave Refractor /299
72,Brooks Lee,Base,2025 Bowman Chrome - Zack Wheeler #72 - Fuschia Wave Refractor /299
72,Brooks Lee,Base,2025 Bowman Chrome #72 Zack Wheeler Geometric #/499
72,Brooks Lee,Base,2025 Bowman Chrome #72 Zack Wheeler Pulsar #/399
