player_name,CT_list,market_all_in_price,pred_price,underpriced_by,seller,title,item_id,item_web_url
Erik Sabrowski,Diamante,2.4,3.2848,0.8848,ninecollecting,2025 Topps Update Series Erik Sabrowski Silver Diamante RC Rookie #US284,,
Elly De La Cruz,Black Gold,2.69,3.5746,0.8846,arthurscardsandcollectibles,2025 Topps Update - Topps Black Gold #BG-17 Elly De La Cruz,,
Yaramil Hiraldo,Diamante,1.98,2.8639,0.8839,bearcatsportscards,2025 Topps Update #US210 Yaramil Hiraldo RC Diamante Foil,,
Daniel Robert,Base Rainbow,1.98,2.8639,0.8839,alohacardcompany,2025 Topps Update Series - Daniel Robert Rainbow Foil (RC),,
Cade Gibson,Base Rainbow,1.98,2.8639,0.8839,just1ncredible2,"2025 Topps Update Series Rainbow Foil US131 Cade Gibson, Miami Marlins RC",,
Eric Yang,Diamante,1.98,2.8639,0.8839,tandlshops,2025 Topps Update #US168 Eric Yang Diamante Foil,,
Josh Naylor,Sandglitter,3.08,3.9639,0.8839,djchinosports,2025 Topps Update Series Sandglitter Josh Naylor Arizona Diamondbacks #US110,,
Griffin Canning,Diamante,1.98,2.8639,0.8839,norf-6217,2025 Topps Update Series Griffin Canning #US40 Diamante Foil Parallel,,
Mark Leiter Jr.,Base Rainbow,2.02,2.9039,0.8839,operationbnl_sportscards,Mark Leiter Jr. 2025 Topps Update #US173 Rainbow Foil New York Yankees,,
Cade Horton,1990,2.44,3.3236,0.8836,brushing23,2025 TOPPS UPDATE CADE HORTON (ROOKIE) 1990 RETRO SP PINK - CHICAGO CUBS RC,,
Cade Horton,1990,2.44,3.3236,0.8836,brushing23,2025 TOPPS UPDATE CADE HORTON (ROOKIE) 1990 RETRO SP PINK - CHICAGO CUBS RC,,
Max Meyer,Base Rainbow,2.09,2.9725,0.8825,mikeocardshop,2025 Topps Update Rainbow Foil Max Meyer Miami Marlins #US99,,
Matthew Lugo,Base Rainbow,2.43,3.3093,0.8793,2ndtonone78,2025 Topps Update US314 MATTHEW LUGO RC Rainbow Foil BUY ANY 2 GET 1 FREE,,
Luis Contreras,Purple Rainbow,3.6,4.4792,0.8792,midtnbreaks1,2025 Topps Update Series - Luis Contreras #US323 Purple Holofoil /250 (RC),,
Levi Jordan,Diamante,2.19,3.0691,0.8791,fdretrosports,2025 Topps Update Baseball Levi Jordan #US6 Rookie Diamante Cincinnati Reds RC,,
Tyler Heineman,Base Rainbow,1.99,2.869,0.879,arthurscardsandcollectibles,2025 Topps Update #US91 Tyler Heineman Rainbow Foil,,
Colton Gordon,Diamante,1.99,2.869,0.879,traneofthought,Colton Gordon 2025 Topps Update #US157 Diamante Foil Rookie,,
Jose Iglesias,Base Rainbow,1.99,2.869,0.879,mcgoverncreativeandcollectibles,2025 Topps Update Series - Jose Iglesias #US182 Rainbow Foil,,
Jorge Soler,Diamante,1.99,2.869,0.879,traneofthought,Jorge Soler 2025 Topps Update #US343 Diamante Foil,,
Luis Guerrero,Diamante,1.99,2.869,0.879,ste-705636,2025 Topps Update Diamante Red Sox 2 Cards - Romy Gonzalez & Luis Guerrero,,
Antonio Senzatela,Base Rainbow,1.99,2.869,0.879,oceancardsandcollectables,2025 Topps Update Rainbow Foil #US154 Antonio Senzatela Colorado Rockies,,
Cal Quantrill,Diamante,1.99,2.869,0.879,dkbbl8,2025 Topps Update #US191 Cal Quantrill Diamante Foil Miami Marlins,,
Antonio Senzatela,Base Rainbow,1.99,2.869,0.879,dingusunchained,2025 Topps Update Rainbow Foil Antonio Senzatela Colorado Rockies #US154,,
Luis Guerrero,Diamante,1.99,2.869,0.879,ste-705636,2025 Topps Update Diamante Red Sox 2 Cards - Romy Gonzalez & Luis Guerrero,,
Jose Iglesias,Diamante,1.99,2.869,0.879,drummermattk_tcg,2025 Topps Update Diamante Foil #US182 Jose Iglesias,,
Jorge Soler,Base Rainbow,1.99,2.869,0.879,sithlordsaga,"2025 Topps Update Series Holo Rainbow Foil US343 Jorge Soler, Angels",,
Adael Amador,Base Rainbow,1.99,2.869,0.879,mad-tuna-cards,1261 2025 Topps Update RC Debut Adael Amador Rainbow Foil Colorado Rockies,,
Jose Iglesias,Base Rainbow,1.99,2.869,0.879,jsawcards,Jose Iglesias 2025 Topps Update #US182 Rainbow Foil San Diego Padres,,
Jorge Soler,Diamante,1.99,2.869,0.879,jemclau5287,2025 Topps Update Series - Jorge Soler #US343 Diamante Foil,,
Adael Amador,Diamante,1.99,2.869,0.879,loacollectibles,2025 Topps Update Series ADAEL AMADOR Colorado Rcokies RC SILVER DIAMANTE #US94,,
Camilo Doval,Diamante,1.99,2.869,0.879,pnw-406cardcollecting,Camilo Doval Pink Diamante Foil 2025 Topps Update Series Card #US328 Giants,,
Carlos Duran,Base Rainbow,1.99,2.869,0.879,carcon_7954,Carlos Duran 2025 Topps Update Series #US104 Rainbow Foil Athletics,,
Orlando Ribalta,Base Rainbow,1.99,2.869,0.879,oceancardsandcollectables,2025 Topps Update Rainbow Foil #US203 Orlando Ribalta Washington Nationals RC,,
Cal Quantrill,Diamante,1.99,2.869,0.879,rhopow40,2025 Topps Update Series - Cal Quantrill #US191 Pink Diamante Foil,,
Thairo Estrada,Base Rainbow,1.99,2.869,0.879,jsawcards,Thairo Estrada 2025 Topps Update #US339 Rainbow Foil Colorado Rockies,,
Thairo Estrada,Diamante,1.99,2.869,0.879,ste-705636,2025 Topps Update Pink Diamante THAIRO ESTRADA  #US339 Free Shipping,,
Antonio Senzatela,Base Rainbow,1.99,2.869,0.879,jakpi20,2025 Topps Update Antonio Senzatela #US154 RAINBOW FOIL Parallel Rockies,,
Amed Rosario,Base Rainbow,1.99,2.869,0.879,ericobizzle11,2025 Topps Update Rainbow Foil- Amed Rosario- Washington Nationals- Free Shipp,,
Orlando Ribalta,Diamante,1.99,2.869,0.879,stuff2sellu,2025 Topps Update #US203 Orlando Ribalta Diamante Foil,,
Orlando Ribalta,Base Rainbow,1.99,2.869,0.879,jakpi20,2025 Topps Update Orlando Ribalta #US203 RAINBOW FOIL Parallel RC Nationals,,
Adael Amador,Diamante,1.99,2.869,0.879,keesportscards,2025 Topps Update #US94 Adael Amador Pink Diamante SP Colorado Rockies,,
Amed Rosario,Diamante,1.99,2.869,0.879,pnw-406cardcollecting,Amed Rosario Pink Diamante Foil 2025 Topps Update Series Card #US322 Nationals,,
Colton Gordon,Diamante,1.99,2.869,0.879,rjvec,2025 Topps Update Diamante Foil #US157 Colton Gordon RC Houston Astros,,
Daniel Robert,Blue Rainbow,5.49,6.3688,0.8788,warriorcards65,Daniel Robert 2025 Topps Update Blue Rainbow Foil US304 #/150 Rangers Rookie,,
Daniel Robert,Blue Rainbow,5.49,6.3688,0.8788,walkoffcardschannel,2025 Topps Update Series - Daniel Robert #US304 Blue Holofoil /150 (RC),,
Drew Avans,Blue Rainbow,5.31,6.1876,0.8776,mostarcollectibles,2025 Topps Update Baseball - Drew Avans Rookie #US92 (Blue Foil /150),,
Matt Thaiss,Sandglitter,2.31,3.1867,0.8767,2ndtonone78,2025 Topps Update #US48 MATT THAISS Sandglitter BUY ANY 2 GET 1 FREE,,
Clay Holmes,Sandglitter,2.73,3.6061,0.8761,slabandwax,2025 Topps Update Clay Holmes #US245 New York Mets Sandglitter,,
Nathaniel Lowe,Holiday Jackolantern,4.31,5.1855,0.8755,trulyhonesttraders,Nathaniel Lowe 2025 Topps Update Jack-o’-Lantern Holiday Foil SP #US230 National,,
Michael Lorenzen,Purple Rainbow,4.31,5.1855,0.8755,mostarcollectibles,2025 Topps Update Baseball - Michael Lorenzen #US222 (Purple Foil /250),,
Jason Heyward,Base Rainbow,2.41,3.2848,0.8748,trulyhonesttraders,2025 Topps Update Series JASON HEYWARD  Rainbow Foil Parallel US71 SD PADRES,,
Gunnar Hoglund,Diamante,1.99,2.8639,0.8739,traneofthought,Gunnar Hoglund 2025 Topps Update #US254 Pink Diamante Foil Rookie,,
Juan Morillo,Diamante,1.99,2.8639,0.8739,rjvec,2025 Topps Update Diamante Foil #US232 Juan Morillo RC Arizona Diamondbacks,,
Cade Gibson,Base Rainbow,1.99,2.8639,0.8739,kidults_collectibles,2025 Topps Update Cade Gibson #US131 Rainbow Foil RC Miami Marlins,,
Kevin Pillar,Base Rainbow,1.99,2.8639,0.8739,jdogsrelics,2025 Topps Update #US311 Kevin Pillar Rainbow Foil Texas Rangers Baseball,,
Cade Gibson,Diamante,1.99,2.8639,0.8739,orioles98,2025 Topps Update PINK DIAMANTE Cade Gibson ROOKIE #US131 - Miami Marlins,,
Griffin Canning,Base Rainbow,1.99,2.8639,0.8739,jemclau5287,2025 Topps Update Series - Griffin Canning #US40 Rainbow Foil,,
Zebby Matthews,Diamante,1.99,2.8639,0.8739,scardaddy18,Zebby Matthews 2025 Topps Update Rookie Silver Diamante SP Twins RC #US37,,
Rowdy Tellez,Base Rainbow,1.99,2.8639,0.8739,baade3,2025 Topps Update- Rowdy Tellez #US19 Rainbow Foil,,
Zebby Matthews,Diamante,1.99,2.8639,0.8739,2gssportscards,2025 Topps Update SILVER DIAMANTE Zebby Matthews ROOKIE #US37 - Minnesota Twins,,
Eric Haase,Base Rainbow,1.99,2.8639,0.8739,thereklinercardsandbreaks,ERIC HAASE Rainbow Foil 2025 Topps Update US30 Milwaukee Brewers,,
Adam Frazier,Base Rainbow,1.99,2.8639,0.8739,acts_of_insanity,2025 Topps Update Series Adam Frazier #US51 Rainbow Foil Pirates NM,,
Juan Morillo,Base Rainbow,1.99,2.8639,0.8739,smaksportscards,2025 Topps Update #US232 Juan Morillo Rainbow Foil,,
Ronny Simon,Diamante,1.99,2.8639,0.8739,shoeboxsports24,2025 Topps Update Series - Ronny Simon (RC) #US111 - Diamante Foil - Pirates,,
Kevin Pillar,Base Rainbow,1.99,2.8639,0.8739,99sportscards,2025 Topps Update #US311 Kevin Pillar Rainbow Foil,,
Kade Strowd,Base Rainbow,2.21,3.0839,0.8739,ericscardsii,Kade Strowd 2025 Topps Update Rainbow Foil #US146 Baltimore Orioles RC,,
Matt Svanson,Base Rainbow,2.13,3.0039,0.8739,tommypgoods,2025 Topps Update Series - Rainbow Foil - Matt Svanson (RC) #US293 (Cardinals),,
Kevin Pillar,Base Rainbow,1.99,2.8639,0.8739,double3030,2025 Topps Update Series Rainbow Foil #US311 Kevin Pillar Texas Rangers,,
Yaramil Hiraldo,Diamante,1.99,2.8639,0.8739,traneofthought,Yaramil Hiraldo 2025 Topps Update #US210 Diamante Foil Rookie,,
Yaramil Hiraldo,Base Rainbow,1.99,2.8639,0.8739,trophyroomcardz,2025 Topps update RC Yaramil Hiraldo Rainbow Foil 🌈,,
Connor Joe,Base Rainbow,1.99,2.8639,0.8739,jacquguti-64,2025 Topps Update Series Rainbow Foil Connor Joe #US58,,
Ronny Simon,Diamante,1.99,2.8639,0.8739,valueboxcards247,2025 Topps Update Ronny Simon Rookie Diamante Foil #US111 Pittsburgh Pirates,,
Dustin May,Diamante,1.99,2.8639,0.8739,john.reynolds723,2025 Topps Update Series - Dustin May #US70 Diamante Foil,,
Daniel Robert,Diamante,1.99,2.8639,0.8739,pnw-406cardcollecting,Daniel Robert Pink Diamante Foil Rookie RC 2025 Topps Update Card #US304 Rangers,,
Zebby Matthews,Diamante,1.99,2.8639,0.8739,traneofthought,Zebby Matthews 2025 Topps Update #US37 Diamante Foil Rookie Debut,,
Ronny Simon,Base Rainbow,1.99,2.8639,0.8739,jsawcards,Ronny Simon 2025 Topps Update #US111 Rainbow Foil RC Pittsburgh Pirates,,
Rowdy Tellez,Base Rainbow,1.99,2.8639,0.8739,clayscards86,2025 Topps Update Series - Rowdy Tellez #US19 Rainbow Foil,,
Luarbert Arias,Diamante,1.99,2.8639,0.8739,pnw-406cardcollecting,Luarbert Arias Pink Diamante Foil SP Rookie 2025 Topps Update Card #US53 Marlins,,
Joe Boyle,Base Rainbow,1.99,2.8639,0.8739,18chuck20,2025 Topps Update Rainbow Foil Joe Boyle #US62,,
Joe Boyle,Diamante,1.99,2.8639,0.8739,loacollectibles,2025 Topps Update Series JOE BOYLE Tampa Bay Rays SILVER DIAMANTE FOIL #US62,,
Luarbert Arias,Diamante,1.99,2.8639,0.8739,njtreasures0108,2025 Topps Update #US53 Luarbert Arias Pink Diamante Foil Miami Marlins Rookie,,
Joe Boyle,Base Rainbow,1.99,2.8639,0.8739,oceancardsandcollectables,2025 Topps Update Rainbow Foil #US62 Joe Boyle Tampa Bay Rays,,
Gunnar Hoglund,Diamante,1.99,2.8639,0.8739,jdogsrelics,2025 Topps Update #US254 Gunnar Hoglund Pink Diamante Foil Athletics RC Baseball,,
Gunnar Hoglund,Diamante,1.99,2.8639,0.8739,bigkel73,Gunnar Hoglund Diamante Foil Rookie RC 2025 Topps Update Card #US254 Athletics,,
Ryan Pressly,Base Rainbow,1.99,2.8639,0.8739,wny_hobbyclub,2025 Topps Update Ryan Pressly Rainbow Foil,,
Eric Yang,Diamante,1.99,2.8639,0.8739,dkbbl8,2025 Topps Update #US168 Eric Yang Diamante Foil Rookie Cincinnati Reds,,
Zebby Matthews,Base Rainbow,1.99,2.8639,0.8739,diamond.27,ZEBBY MATTHEWS RC Debut Rainbow Foil 2025 Topps Update US37 Minnesota Twins,,
Eric Haase,Base Rainbow,1.99,2.8639,0.8739,jjtr57,ERIC HAASE Rainbow Foil 2025 Topps Update US30 Milwaukee Brewers,,
Ty France,Diamante,1.99,2.8639,0.8739,rjvec,2025 Topps Update Pink Diamante Foil #US268 Ty France Minnesota Twins,,
Ty France,Base Rainbow,1.99,2.8639,0.8739,cobra22nd,2025 Topps Update Rainbow Foil #US268 Ty France Minnesota Twins,,
James Wood,1990,1.49,2.3638,0.8738,alle_bund,2025 Topps Update Series - 1990 Topps Baseball James Wood  #U90-28(RC),,
Cody Bellinger,Base Rainbow,2.19,3.0634,0.8734,dkbbl8,2025 Topps Update #US50 Cody Bellinger Rainbow Foil New York Yankees,,
Chase Petty,Holiday Jackolantern,4.17,5.0434,0.8734,thesteinie,2025 Topps Update Chase Petty RC #US275 Jack O Lantern Foil Cincinnati Reds,,
Caden Dana,Sandglitter,2.64,3.5129,0.8729,hobbyhauscollectibles,2025 Topps Update Caden Dana Sand Glitter Rookie RC Los Angeles Angels,,
Caden Dana,Sandglitter,2.64,3.5129,0.8729,hobbyhauscollectibles,2025 Topps Update Caden Dana Rookie RC Sand Glitter Los Angeles Angels,,
Dairon Blanco,Diamante,2.1,2.9725,0.8725,desert_vikings,2025 Topps Update Dairon Blanco #US88 Diamante Parallel Royals,,
David Morgan,Base Rainbow,2.38,3.2523,0.8723,col_65924,2025 Topps Update Series - David Morgan #US348 Rainbow Foil,,
Trenton Brooks,Green Foil,8.75,9.622,0.872,simplyred34,2025 Topps Update TRENTON BROOKS GREEN FOIL  /99 Rookie RC #US78 PADRES,,
Gavin Sheets,Diamante,1.99,2.862,0.872,jemclau5287,2025 Topps Update Series - Gavin Sheets #US225 Diamante Foil,,
Caleb Freeman,Gold 2025,2.85,3.7216,0.8716,dalrev-90,2025 Topps Update #US253 Caleb Freeman Rookie /2025 RC Gold,,
Carson Palmquist,Diamante,2.13,3.0014,0.8714,foulpolecards,2025 Topps Update Series #US321 Carson Palmquist – Diamante,,
Hunter Bigge,Gold 2025,2.31,3.1814,0.8714,andkna3997,2025 Topps Update Series Gold Hunter Bigge Rookie /2025 Rays #US231,,
Carson Palmquist,Gold 2025,2.29,3.1614,0.8714,lazydutchman18,2025 Topps Update Series - Carson Palmquist #US321 Gold /2025 (RC),,
Jamie Westbrook,Gold 2025,2.85,3.7208,0.8708,midtnbreaks1,2025 Topps Update Series - Jamie Westbrook #US3 Gold /2025 (RC),,
Matthew Liberatore,Gold 2025,2.85,3.7208,0.8708,sportcardplus,2025 Topps Update Series - Matthew Liberatore /2025 - Gold - #US185,,
Victor Caratini,Blue Rainbow,4.49,5.3601,0.8701,floridacardsales,Victor Caratini [Blue Rainbow Foil] #US149 | 2025 Topps Update | Ser Num 112/150,,
Thairo Estrada,Black Gold,2.0,2.869,0.869,ste-705636,2025 Topps Update Black/Gold Rockies 2 Cards Thairo Estrada & Ryan Rolison,,
Cal Quantrill,Diamante,2.0,2.869,0.869,wilkinsonsportscards,2025 Topps Update Series - Cal Quantrill #US191 Diamante Foil Marlins,,
Thairo Estrada,Base Rainbow,2.0,2.869,0.869,rhay5699,Thairo Estrada 2025 Topps Update Series Rainbow Foil,,
Victor Caratini,Diamante,2.0,2.869,0.869,sjj2510,2025 Topps Update Series - Victor Caratini #US149 Diamante Foil Astros,,
Cal Quantrill,Diamante,2.0,2.869,0.869,littlepop_ofhorrors,2025 Topps Update Series - Cal Quantrill #US191 Pink Diamante Foil,,
Thairo Estrada,Black Gold,2.0,2.869,0.869,ste-705636,2025 Topps Update Black/Gold Rockies 2 Cards Thairo Estrada & Ryan Rolison,,
Orlando Ribalta,Base Rainbow,2.0,2.869,0.869,jos-762161,2025 Topps Update Series - Orlando Ribalta #US203 Rainbow Foil (RC),,
Drew Avans,Chrome,2.7,3.5686,0.8686,tradingcardexpress,2025 Topps Update Chrome Drew Avans RC #USC-47 Brewers,,
Ty France,Blue Rainbow,6.5,7.3684,0.8684,braal-7856,Ty France 2025 Topps Update Series #US268 Blue Holo Foil Parallel Twins /150,,
Miles Mastrobuoni,Sandglitter,2.5,3.3684,0.8684,tldecker77,2025 Topps Update Seattle Mariners Miles Mastrobuoni Sandglitter #US313,,
Graham Pauley,Orange Black,2.74,3.6074,0.8674,scghockeytown,2025 Topps Update US188 Graham Pauley Orange Holiday Foil Miami,,
Gage Workman,Orange Black,2.74,3.6074,0.8674,jamar-collects,2025 Topps Update Series - Gage Workman Holiday Orange And Black Foil #US118,,
Fernando Tatis Jr.,1990,1.96,2.8267,0.8667,wilsons-64,Fernando Tatis Jr. 2025 Topps Update Series #U90-23 35th Anniversary Foil Padres,,
Dustin May,Chrome,2.24,3.1065,0.8665,kel-843882,2025 Topps Update Series Chrome Dustin May Raywave Refractor,,
Adam Frazier,Orange Black,2.24,3.1065,0.8665,cwerb17,2025 Topps Update HOLIDAY ORANGE AND BLACK #US51 Adam Frazier Pittsburgh Pirates,,
Rowdy Tellez,Orange Black,2.24,3.1065,0.8665,jeremytrack,2025 Topps Update Series - Rowdy Tellez #US19 Holiday Orange & Black Foil,,
Yohel Pozo,Holiday Ghost,6.99,7.8548,0.8648,carpie33,2025 Topps Update #US120 Yohel Pozo Holiday Ghost,,
Danny Jansen,Gold 2025,2.05,2.9147,0.8647,ke-collectibles-n-cards,2025 Topps Update Danny Jansen Gold Border /2025 US81 Tampa Bay Rays,,
Danny Jansen,Gold 2025,2.05,2.9147,0.8647,ke-collectibles-n-cards,2025 Topps Update Danny Jansen Gold Border /2025 US81 Tampa Bay Rays,,
Coby Mayo,Blue Rainbow,4.99,5.854,0.864,ric-942667,2025 Topps Update Coby Mayo RC Rookie Debut BLUE Foil #US282 /150 Orioles,,
Cade Gibson,Base Rainbow,2.0,2.8639,0.8639,cascadia-sports-cards,Cade Gibson 2025 Topps Update Rainbow Foil #US131 Rookie,,
Cade Gibson,Diamante,2.0,2.8639,0.8639,jyee23,2025 Topps Update Series - Cade Gibson #US131 Diamante Foil (RC),,
Landen Roupp,Base Rainbow,2.0,2.8639,0.8639,homeofthecards,2025 Topps Update #US135 Landen Roupp Rainbow Foil,,
Landen Roupp,Base Rainbow,2.0,2.8639,0.8639,mjl326,2025 Topps Update Series Landen Roupp Rainbow Foil #US-135,,
Landen Roupp,Diamante,2.0,2.8639,0.8639,rainforrestcardshop,2025 Topps Update #US135 Landen Roupp Diamante Foil,,
Joe Boyle,Diamante,2.0,2.8639,0.8639,littlepop_ofhorrors,2025 Topps Update Joe Boyle Diamante Foi #US62,,
Luarbert Arias,Base Rainbow,2.0,2.8639,0.8639,grandadsbaseballcards,Luarbert Arias 2025 Topps Update Series #US53 Rookie Rainbow Foil,,
Juan Morillo,Diamante,2.0,2.8639,0.8639,rainforrestcardshop,2025 Topps Update #US232 Juan Morillo Diamante Foil,,
Juan Morillo,Base Rainbow,2.0,2.8639,0.8639,mikeocardshop,2025 Topps Update Rainbow Foil Juan Morillo RC Diamondbacks #US232,,
Joe Boyle,Base Rainbow,2.0,2.8639,0.8639,spera04,2025 Topps Update Joe Boyle Rainbow Foil #US62,,
Ty France,Diamante,2.0,2.8639,0.8639,black_squirrel_1,2025 Topps Update Ty France Diamante Foil Parallel US268 - Twins,,
Yaramil Hiraldo,Base Rainbow,2.0,2.8639,0.8639,mikeocardshop,2025 Topps Update Rainbow Foil Yaramil Hiraldo RC Baltimore Orioles #US210,,
Luarbert Arias,Diamante,2.0,2.8639,0.8639,creamcitysportscards_3,2025 Topps Update #US53 Luarbert Arias RC Diamante Foil Miami Marlins ROOKIE,,
Ronny Simon,Diamante,2.0,2.8639,0.8639,1st_base_cards,2025 Topps Update #US111 Ronny Simon RC Pink Diamante Pittsburgh Pirates,,
Aaron Judge,1990,1.5,2.3638,0.8638,marcgvas_1,2025 Topps Update Aaron Judge 35th Anniversary Insert Yankees EXNM,,
Luis Matos,Sandglitter,2.73,3.5934,0.8634,sneakykiki,2025 Topps Update Series US29 Luis Matos Sandglitter Parallel,,
Ji Hwan Bae,Gold 2025,2.9,3.7631,0.8631,toobrokeforsleeves,2025 Topps Update Series Ji Hwan Bae #US64 Gold /2025,,
Alejandro Osuna,Diamante,2.95,3.813,0.863,devs.cards,2025 Topps Update #US10 Alejandro Osuna Pink Diamante Foil,,
Josh Naylor,Base Rainbow,2.59,3.4529,0.8629,northwestcardguy,2025 Topps Update Series - Josh Naylor #US110 Rainbow Foil,,
Braxton Ashcraft,Sandglitter,2.65,3.5129,0.8629,rhodessportcards89,2025 Topps Update Braxton Ashcraft Pink Sandglitter #US32 (RC),,
Gavin Sheets,Diamante,2.0,2.862,0.862,beogoham,2025 Topps Update Series - Gavin Sheets #US225 Pink Diamante Foil,,
Gavin Sheets,Diamante,2.0,2.862,0.862,littlepop_ofhorrors,2025 Topps Update Series - Gavin Sheets #US225 Diamante Foil,,
Tomoyuki Sugano,Chrome,2.48,3.3419,0.8619,cardfinders,2025 Topps Update Silver Pack Mojo Chrome Parallel Tomoyuki Sugano Orioles RC 45,,
Rhylan Thomas,Orange Black,2.39,3.2515,0.8615,kddtoys,2025 Topps Update Rhylan Thomas Orange Holiday Rookie #US196,,
Cal Quantrill,Orange Black,2.22,3.0809,0.8609,drrcards,2025 Topps Update Cal Quantrill #US191 Black and Orange - Marlins,,
Nick Pivetta,Gold 2025,2.86,3.7208,0.8608,enforcer-1,NICK PIVETTA PADRES 2025 TOPPS UPDATE GOLD  CARD #US69  0362/2025,,
Bryan Sammons,Orange Black,2.48,3.3402,0.8602,newerasports-tcg,2025 Topps Update Series Bryan Sammons Holiday Black And Orange Rookie (RC),,
Eric Wagaman,Sandglitter,2.48,3.3402,0.8602,pardinw0,2025 Topps Update Eric Wagaman (RC) #US310 Marlins Sand Glitter,,
Luis Torrens,Sandglitter,2.48,3.3402,0.8602,collectablegems4you,2025 Topps Update Luis Torrens Sandglitter US297 *Mint*,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
,Diamante,2.34,3.2,0.86,scottfreegg,2025 Topps Update Series - Foil - Diamante - Halloween - Buy More and Save!!!,,
