player_name_key,player_name_display,set_count,total_cards,2024_bowman,2024_bowman_chrome,2024_bowman_draft,2024_topps_chrome,2024_topps_chrome_update,2024_topps_series1,2024_topps_series2,2024_topps_update,2025_bowman,2025_bowman_chrome,2025_bowman_draft,2025_topps_chrome,2025_topps_chrome_update,2025_topps_series1,2025_topps_series2,2025_topps_update,2026_topps_heritage,2026_topps_series1
petey halpin,Petey Halpin,1,1,,,,,,,,,,,,,,,,,1,
peyton graham,Peyton Graham,1,1,,1,,,,,,,,,,,,,,,,
peyton olejnik,Peyton Olejnik,1,1,,,,,,,,,1,,,,,,,,,
peña,Peña,2,2,,,,,,,,,,,,,,,1,1,,
phil rizzuto,Phil Rizzuto,1,1,,,,,,1,,,,,,,,,,,,
philadelphia phillies,Philadelphia Phillies,2,2,,,,,,1,,,,,,,,,,,,1
philip abner,Philip Abner,1,1,,,,,,,,,,,,,,,,,1,
piazza,Piazza,1,1,,,,,,,,,,,,,,,1,,,
pico kohn,Pico Kohn,1,3,,,,,,,,,,,3,,,,,,,
pierce johnson,Pierce Johnson,1,1,,,,,,,,1,,,,,,,,,,
pierson ohl,Pierson Ohl,1,1,,,,,,,,,,,,,,,,,,1
pitch,PITCH,1,1,,,,,,,,,,,,,,,,1,,
pittsburgh pirates,Pittsburgh Pirates,2,2,,,,,,,1,,,,,,,,1,,,
pj morlando,PJ Morlando,1,6,,,,,,,,,6,,,,,,,,,
pj poulin,PJ Poulin,1,1,,,,,,,,,,,,,,,,,1,
porter hodge,Porter Hodge,3,4,,,,,2,,,,,,,,,,1,1,,
porter hodge rc,Porter Hodge RC,1,1,,,,,,,,1,,,,,,,,,,
posey,Posey,2,2,,,,,,,,,,,,,,,,1,,1
prelander berroa,Prelander Berroa,4,5,,,,1,1,2,1,,,,,,,,,,,
prince fielder,Prince Fielder,7,17,,,,1,,2,4,1,,,,,1,,,5,,3
pujols,Pujols,1,1,,,,,,,,,,,,,,,,,,1
pérez,Pérez,2,2,,,,,,,,,,,,1,,,,,,1
quentin young,Quentin Young,1,5,,,,,,,,,,,5,,,,,,,
quincy scott,Quincy Scott,1,1,,1,,,,,,,,,,,,,,,,
quinn mathews,Quinn Mathews,2,4,,,,,,,,,3,1,,,,,,,,
quinn priester,Quinn Priester,6,12,2,,,2,2,3,2,,,,,,,,,,,1
rachel folden,Rachel Folden,1,1,,,,,,,1,,,,,,,,,,,
rafael devers,Rafael Devers,16,83,1,2,,4,6,12,11,3,2,2,,5,3,8,15,3,1,5
rafael flores,Rafael Flores,2,4,,,,,,,,,3,,,,,,,,1,
rafael furcal,Rafael Furcal,1,1,,,,,,,,,,,,,,,1,,,
rafael marchán,Rafael Marchán,1,1,,,,,,,,,,,,,,,,1,,
rafael palmeiro,Rafael Palmeiro,1,1,,,,,,,,,,,,,1,,,,,
rafe schlesinger,Rafe Schlesinger,1,3,,,3,,,,,,,,,,,,,,,
rainiel rodriguez,Rainiel Rodriguez,2,4,,,,,,,,,,2,2,,,,,,,
raisel iglesias,Raisel Iglesias,1,1,,,,,,,1,,,,,,,,,,,
ralph kiner,Ralph Kiner,2,2,,,,,,1,1,,,,,,,,,,,
ralphy velazquez,Ralphy Velazquez,2,3,2,,,,,,,,1,,,,,,,,,
ramcell medina,Ramcell Medina,1,2,,,,,,,,,,2,,,,,,,,
ramon landaeta,Ramon Landaeta,2,3,2,1,,,,,,,,,,,,,,,,
ramon laureano,Ramon Laureano,1,1,,,,,,,1,,,,,,,,,,,
ramon ramirez,Ramon Ramirez,1,1,1,,,,,,,,,,,,,,,,,
ramon urías,Ramon Urías,1,1,,,,,1,,,,,,,,,,,,,
ramón laureano,Ramón Laureano,3,3,,,,,,,,,,,,,1,,,1,1,
ramón urías,Ramón Urías,3,3,,,,,,,,1,,,,,,,1,,,1
randal diaz,Randal Diaz,1,3,,,3,,,,,,,,,,,,,,,
randal grichuk,Randal Grichuk,3,3,,,,,,,,1,,,,,1,,1,,,
randy arozarena,Randy Arozarena,14,57,,,,2,1,14,13,5,1,1,,1,2,2,6,4,2,3
randy johnson,Randy Johnson,9,36,,,,1,,3,4,7,,,,3,,2,7,1,,8
randy rodriguez,Randy Rodriguez,2,2,,,,,1,,,,,,,,,,,,,1
randy rodríguez,Randy Rodríguez,3,3,,,,,1,,,1,,,,,,,,1,,
randy vásquez,Randy Vásquez,1,1,,,,,,,,,,,,,,,1,,,
randy wynne,Randy Wynne,2,2,,,,1,1,,,,,,,,,,,,,
ranger suarez,Ranger Suarez,1,1,,,,,1,,,,,,,,,,,,,
ranger suárez,Ranger Suárez,2,2,,,,,,1,,1,,,,,,,,,,
raudi rodriguez,Raudi Rodriguez,1,1,,1,,,,,,,,,,,,,,,,
rawly eastwick,Rawly Eastwick,1,1,,,,,,,,,,,,,,,,,1,
raylin heredia,Raylin Heredia,1,3,3,,,,,,,,,,,,,,,,,
raymer medina,Raymer Medina,1,2,,,,,,,,,,2,,,,,,,,
raymond burgos,Raymond Burgos,3,3,,,,,,,,,,,,1,1,,,1,,
rayner arias,Rayner Arias,2,4,2,,2,,,,,,,,,,,,,,,
rece hinds,Rece Hinds,5,14,,,,,,,,,1,,,3,3,3,4,,,
red schoendienst,Red Schoendienst,1,1,,,,,,1,,,,,,,,,,,,
reese mcguire,Reese McGuire,1,1,,,,,,,1,,,,,,,,,,,
reese olson,Reese Olson,6,9,,,,2,2,2,1,,,,,,,,,1,1,
reggie jackson,Reggie Jackson,9,34,,,,,1,,,4,,,,1,1,2,5,3,8,9
reid detmers,Reid Detmers,5,6,,,,,1,2,,,,,,,,,1,1,,1
rené pinto,René Pinto,1,1,,,,,,,,1,,,,,,,,,,
reynaldo lópez,Reynaldo López,2,3,,,,,,,,2,,,,,,,1,,,
reynolds,Reynolds,1,1,,,,,,,,,,,,1,,,,,,
rhett lowder,Rhett Lowder,9,43,2,,3,,,,,,6,,,8,5,3,8,6,,2
rhylan thomas,Rhylan Thomas,3,6,,2,,,,,,,,,,,3,,,1,,
rhys hoskins,Rhys Hoskins,6,9,,,,,1,,1,3,,,,1,,,,,1,2
ricardo yan,Ricardo Yan,1,3,,,,,,,,,3,,,,,,,,,
rich gossage,Rich Gossage,1,1,,,,,,,,,,,,,,,,,1,
rich hill,Rich Hill,1,1,,,,,,,,,,,,,1,,,,,
richard fitts,Richard Fitts,4,6,,,,,,,,,,,,2,1,,2,1,,
richard matic,Richard Matic,1,3,,,,,,,,,3,,,,,,,,,
richie palacios,Richie Palacios,1,1,,,,,,,,1,,,,,,,,,,
rick ankiel,Rick Ankiel,1,1,,,,,,1,,,,,,,,,,,,
rick ferrell,Rick Ferrell,2,2,,,,,,1,1,,,,,,,,,,,
rickey henderson,Rickey Henderson,8,19,,,,,2,,,4,,,,1,1,3,2,2,,4
ricky karcher,Ricky Karcher,1,2,,,,,2,,,,,,,,,,,,,
ricky tiedemann,Ricky Tiedemann,1,1,1,,,,,,,,,,,,,,,,,
ricky vanasco,Ricky Vanasco,2,3,,,,,2,,,1,,,,,,,,,,
rikuu nishida,Rikuu Nishida,2,2,1,1,,,,,,,,,,,,,,,,
riley adams,Riley Adams,1,1,,,,,,,1,,,,,,,,,,,
riley greene,Riley Greene,15,65,1,2,,2,3,9,3,9,1,,,2,2,3,7,10,4,7
riley kelly,Riley Kelly,1,3,,,,,,,,,,,3,,,,,,,
riley quick,Riley Quick,1,4,,,,,,,,,,,4,,,,,,,
ripken jr.,Ripken Jr.,2,2,,,,,,,,,,,,,,,1,1,,
river ryan,River Ryan,6,12,,,,,,,,,1,,,3,3,2,2,1,,
rj schreck,RJ Schreck,1,2,,,,,,,,,,2,,,,,,,,
rob refsnyder,Rob Refsnyder,1,1,,,,,,,1,,,,,,,,,,,
robbie grossman,Robbie Grossman,1,1,,,,,,,,1,,,,,,,,,,
robbie ray,Robbie Ray,8,10,,,,1,1,,,1,,,,,1,,1,3,1,1
robby snelling,Robby Snelling,1,1,1,,,,,,,,,,,,,,,,,
robert arias,Robert Arias,1,2,,2,,,,,,,,,,,,,,,,
robert calaz,Robert Calaz,2,6,3,,,,,,,,3,,,,,,,,,
robert garcia,Robert Garcia,4,5,,,,1,2,,,1,,,,,,,,1,,
robert gasser,Robert Gasser,2,7,,,,,3,,,4,,,,,,,,,,
robert hassell iii,Robert Hassell III,4,13,2,,,,,,,,,,,,4,,,5,2,
robert hipwell,Robert Hipwell,1,2,,,,,,,,,,2,,,,,,,,
robert suarez,Robert Suarez,4,6,,,,,,,,2,,,,,,,1,,2,1
roberto clemente,Roberto Clemente,5,10,,,,,,2,,1,,,,,,4,,1,,2
robin ventura,Robin Ventura,2,2,,,,,,,,,,,,,,,,1,,1
robin yount,Robin Yount,11,28,,,,2,,4,1,1,,,,1,1,2,3,1,7,5
robinson piña,Robinson Piña,1,1,,,,,,,,,,,,,,,,,1,
roc riggio,Roc Riggio,2,4,2,,,,,,,,,,2,,,,,,,
rod carew,Rod Carew,7,13,,,,,,1,,1,,,,1,,,1,1,6,2
roddery muñoz,Roddery Muñoz,2,3,,,,,2,,,1,,,,,,,,,,
roderick arias,Roderick Arias,2,6,4,2,,,,,,,,,,,,,,,,
rodney green,Rodney Green,1,3,,,3,,,,,,,,,,,,,,,
rodríguez,Rodríguez,2,2,,,,,,,,,,,,,,1,,,,1
roger clemens,Roger Clemens,9,21,,,,1,,1,3,3,,,,2,,1,5,2,,3
roger maris,Roger Maris,4,4,,,,,,1,1,1,,,,,,,,1,,
rogers hornsby,Rogers Hornsby,2,2,,,,,,1,,,,,,,,,,1,,
roki sasaki,Roki Sasaki,8,82,,,,,,,,,10,5,,11,11,,16,22,3,4
rollie fingers,Rollie Fingers,3,3,,,,,,,,1,,,,1,,,,,1,
rolphy cruz,Rolphy Cruz,1,1,1,,,,,,,,,,,,,,,,,
roman anthony,Roman Anthony,7,56,9,6,4,,,,,,1,12,,,,,,,8,16
romeo sanabria,Romeo Sanabria,2,3,,1,,,,,,,2,,,,,,,,,
romy gonzalez,Romy Gonzalez,4,4,,,,,,,1,1,,,,,,,,1,,1
ron darling,Ron Darling,1,2,,,,,,,,,,,,,,,2,,,
ron guidry,Ron Guidry,1,1,,,,,,,,,,,,,,,,,1,
ron santo,Ron Santo,2,2,,,,,,1,1,,,,,,,,,,,
ronald acuña jr.,Ronald Acuña Jr.,16,252,2,6,,11,12,30,58,21,5,5,,15,8,10,22,23,4,20
ronel blanco,Ronel Blanco,6,8,,,,,2,,,2,,,,1,,,1,1,1,
ronnie gajownik,Ronnie Gajownik,1,1,,,,,,,1,,,,,,,,,,,
ronny cruz,Ronny Cruz,1,2,,,,,,,,,,2,,,,,,,,
ronny henriquez,Ronny Henriquez,1,1,,,,,,,,,,,,,,,,,,1
ronny hernandez,Ronny Hernandez,1,3,3,,,,,,,,,,,,,,,,,
ronny mauricio,Ronny Mauricio,9,39,3,5,,4,5,10,5,5,,,,,,,1,,,1
ronny simon,Ronny Simon,2,3,,,,,,,,,,,,,2,,,1,,
ross stripling,Ross Stripling,1,1,,,,,,,1,,,,,,,,,,,
rowdy tellez,Rowdy Tellez,3,3,,,,,,1,,1,,,,,,,,1,,
roy campanella,Roy Campanella,6,6,,,,,,1,1,1,,,,,,,1,1,,1
roy howell,Roy Howell,1,1,,,,,,,,,,,,,,,,,1,
royce lewis,Royce Lewis,13,38,,1,,1,1,6,2,7,,1,,1,2,,6,2,4,4
royelny strop,Royelny Strop,1,1,,,,,,,,,,1,,,,,,,,
rutschman,Rutschman,1,1,,,,,,,,,,,,,,,,,,1
ryan bergert,Ryan Bergert,2,3,,,,,,,,,,,,,2,,,1,,
ryan birchard,Ryan Birchard,1,1,1,,,,,,,,,,,,,,,,,
ryan bliss,Ryan Bliss,3,6,,,,,,,,,,,,3,2,,1,,,
ryan braun,Ryan Braun,1,1,,,,,,,,,,,,,1,,,,,
ryan burrowes,Ryan Burrowes,1,3,3,,,,,,,,,,,,,,,,,
ryan campos,Ryan Campos,1,3,,,3,,,,,,,,,,,,,,,
ryan clifford,Ryan Clifford,3,6,3,,2,,,,,,1,,,,,,,,,
ryan feltner,Ryan Feltner,2,2,,,,,,,,1,,,,,,,1,,,
ryan fernandez,Ryan Fernandez,3,4,,,,,2,,,1,,,,,,,1,,,
ryan fitzgerald,Ryan Fitzgerald,2,4,,,,,,,,,,,,,3,,,1,,
ryan gusto,Ryan Gusto,2,5,,,,,,,,,,,,,3,,,2,,
ryan harvey,Ryan Harvey,1,2,,,2,,,,,,,,,,,,,,,
ryan helsley,Ryan Helsley,2,4,,,,,,,,3,,,,,1,,,,,
ryan howard,Ryan Howard,9,21,,,,1,1,3,4,2,,,,3,,,4,1,,2
ryan jeffers,Ryan Jeffers,7,7,,,,,1,1,1,,,,,1,1,,,,1,1
ryan johnson,Ryan Johnson,3,8,,,3,,,,,,,,,,3,,,2,,
ryan lasko,Ryan Lasko,1,3,3,,,,,,,,,,,,,,,,,
ryan loutos,Ryan Loutos,3,3,,,,,,,,,,,,1,1,,,1,,
ryan mckenna,Ryan McKenna,1,1,,,,,,,1,,,,,,,,,,,
ryan mcmahon,Ryan McMahon,8,9,,,,1,,,1,1,,,,1,2,,1,,1,1
ryan miller,Ryan Miller,3,3,,,,,,,,,,,,1,1,,,1,,
ryan mitchell,Ryan Mitchell,1,3,,,,,,,,,,,3,,,,,,,
ryan mountcastle,Ryan Mountcastle,8,18,,,,2,,8,1,1,,,,1,,,2,2,1,
ryan noda,Ryan Noda,2,2,,,,1,,,1,,,,,,,,,,,
ryan o'hearn,Ryan O'Hearn,5,7,,,,,,1,,,,,,,2,,,2,1,1
ryan pepiot,Ryan Pepiot,5,5,,,,1,1,,1,,,,,,,,,,1,1
ryan pressly,Ryan Pressly,3,5,,,,,,3,1,,,,,,,,,1,,
ryan reckley,Ryan Reckley,1,2,,2,,,,,,,,,,,,,,,,
ryan ritter,Ryan Ritter,2,10,,,,,,,,,,,,,,,,,2,8
ryan rolison,Ryan Rolison,2,4,,,,,,,,,,,,,3,,,1,,
ryan sloan,Ryan Sloan,2,5,,,3,,,,,,,,2,,,,,,,
ryan vanderhei,Ryan Vanderhei,1,2,2,,,,,,,,,,,,,,,,,
ryan waldschmidt,Ryan Waldschmidt,2,9,,,7,,,,,,,,2,,,,,,,
ryan walker,Ryan Walker,1,1,,,,,,,,,,,,,,,,1,,
ryan weathers,Ryan Weathers,3,3,,,,,,,,1,,,,,,,1,,1,
ryan wideman,Ryan Wideman,1,3,,,,,,,,,,,3,,,,,,,
ryan yarbrough,Ryan Yarbrough,1,1,,,,,,,,1,,,,,,,,,,
ryan zeferjahn,Ryan Zeferjahn,3,3,,,,,,,,,,,,1,1,,,1,,
ryan zimmerman,Ryan Zimmerman,2,2,,,,,,,,,,,,,1,,,,,1
ryder ryan,Ryder Ryan,2,2,,,,1,1,,,,,,,,,,,,,
ryne nelson,Ryne Nelson,2,2,,,,,,1,,,,,,,,,,,,1
ryne sandberg,Ryne Sandberg,9,25,,,,1,,6,3,2,,,,2,,3,4,1,,3
ryne stanek,Ryne Stanek,1,1,,,,,,,,1,,,,,,,,,,
sabier marte,Sabier Marte,1,1,,,,,,,,,,1,,,,,,,,
sabin ceballos,Sabin Ceballos,1,2,2,,,,,,,,,,,,,,,,,
sadaharu oh,Sadaharu Oh,2,2,,,,,,,,,,,1,,1,,,,,
sadbiel delzine,Sadbiel Delzine,1,2,,,,,,,,,,2,,,,,,,,
sal frelick,Sal Frelick,12,55,2,3,,9,6,10,5,7,,,,,1,,4,3,3,2
sal stewart,Sal Stewart,2,3,,,,,,,,,,,,,,,,,2,1
salvador perez,Salvador Perez,12,38,,,,3,1,4,3,8,1,1,,1,,,9,3,3,1
sam antonacci,Sam Antonacci,1,3,,,3,,,,,,,,,,,,,,,
sam hilliard,Sam Hilliard,1,1,,,,,,,,,,,,,,,1,,,
sam shaw,Sam Shaw,1,1,1,,,,,,,,,,,,,,,,,
sam stuhr,Sam Stuhr,1,1,,,,,,,,,1,,,,,,,,,
samad taylor,Samad Taylor,5,9,2,,,2,2,2,,1,,,,,,,,,,
sammy hernandez,Sammy Hernandez,2,3,,,,,,,,,2,1,,,,,,,,
sammy sosa,Sammy Sosa,9,28,,,,1,,1,4,2,,1,,,,1,7,5,,6
sammy stafura,Sammy Stafura,2,5,,,,,,,,,3,,2,,,,,,,
samuel aldegheri,Samuel Aldegheri,3,7,,,,,,,,,,,,2,3,,2,,,
samuel basallo,Samuel Basallo,7,32,5,3,2,,,,,,5,2,,,,,,,3,12
samuel gil,Samuel Gil,1,1,,1,,,,,,,,,,,,,,,,
samuel zavala,Samuel Zavala,1,6,6,,,,,,,,,,,,,,,,,
san diego padres,San Diego Padres,2,2,,,,,,1,,,,,,,,,,,,1
san francisco giants,San Francisco Giants,2,2,,,,,,,1,,,,,,,,1,,,
sandro fabian,Sandro Fabian,2,2,,,,,,,,,,,,,1,,1,,,
sandy alcantara,Sandy Alcantara,10,13,1,,,2,1,1,3,1,,1,,1,,,,1,1,
sandy koufax,Sandy Koufax,10,27,,2,,1,1,,4,6,,,,1,,2,8,1,,1
santiago espinal,Santiago Espinal,3,3,,,,,1,,,1,,,,,,,,1,,
santiago leon,Santiago Leon,1,2,,,,,,,,,,2,,,,,,,,
santiago suarez,Santiago Suarez,1,2,,,,,,,,,2,,,,,,,,,
sasaki,Sasaki,1,1,,,,,,,,,,,,,,,,1,,
satchel paige,Satchel Paige,4,5,,,,,,1,1,,,,,,,1,2,,,
sauryn lao,Sauryn Lao,2,4,,,,,,,,,,,,,3,,,1,,
sawyer gipson-long,Sawyer Gipson-Long,5,6,,,,1,1,,2,1,,,,,,,,,,1
scherzer,Scherzer,1,1,,,,,,,,,,,,,,,1,,,
scott barlow,Scott Barlow,1,1,,,,,,,,1,,,,,,,,,,
scott rolen,Scott Rolen,6,13,,,,1,,1,2,,,,,2,,,6,,,1
scott sheldon,Scott Sheldon,1,2,,,,,,,,,,,,,,,2,,,
seager,Seager,1,1,,,,,,,,,,,,,,,,,,1
sean bouchard,Sean Bouchard,1,1,,,,,,,1,,,,,,,,,,,
sean burke,Sean Burke,5,5,,,,,,,,,,1,,1,1,,1,,,1
sean episcope,Sean Episcope,1,2,,,,,,,,,,,2,,,,,,,
sean gamble,Sean Gamble,1,4,,,,,,,,,,,4,,,,,,,
sean keys,Sean Keys,1,3,,,,,,,,,3,,,,,,,,,
sean manaea,Sean Manaea,4,5,,,,,,,1,,,,,1,,,2,,,1
sean murphy,Sean Murphy,8,9,,,,1,1,2,1,,,,,,1,,1,,1,1
sean reynolds,Sean Reynolds,2,2,,,,,,,,,,,,1,1,,,,,
sean youngerman,Sean Youngerman,1,2,,,,,,,,,,,2,,,,,,,
seattle mariners,Seattle Mariners,2,2,,,,,,1,,,,1,,,,,,,,
seaver king,Seaver King,2,14,,,11,,,,,,3,,,,,,,,,
sebastian walcott,Sebastian Walcott,6,34,12,9,4,,,,,,5,1,3,,,,,,,
seby zavala,Seby Zavala,1,1,,,,,,,,1,,,,,,,,,,
seiya suzuki,Seiya Suzuki,12,32,,,,1,,3,3,2,,1,,1,2,2,9,3,2,3
seranthony domínguez,Seranthony Domínguez,1,1,,,,,,,,,,,,,1,,,,,
seth brown,Seth Brown,1,1,,,,,,1,,,,,,,,,,,,
seth halvorsen,Seth Halvorsen,3,3,,,,,,,,,,,,1,1,,1,,,
seth hernandez,Seth Hernandez,1,13,,,,,,,,,,,13,,,,,,,
seth johnson,Seth Johnson,4,5,,,,,,,,,,,,1,1,,2,1,,
seth lugo,Seth Lugo,8,17,,,,1,3,1,,5,1,,,1,,,4,,1,
severino,Severino,2,2,,,,,,,,,,,,1,,,1,,,
shad mayfield,Shad Mayfield,1,1,,,,,,,,,,,,,,,,,,1
shane baz,Shane Baz,4,4,,,,,,1,1,,,,,,,,1,,1,
shane bieber,Shane Bieber,8,14,,,,1,,3,2,,,,,1,1,,4,1,1,
shane halter,Shane Halter,1,2,,,,,,,,,,,,,,,2,,,
shane mcclanahan,Shane McClanahan,7,10,,,,1,,3,1,,1,,,1,,,2,1,,
shane smith,Shane Smith,5,12,,,,,,,,,,1,,,4,,,4,1,2
shaw,Shaw,1,1,,,,,,,,,,,,,,,,1,,
shawn dubin,Shawn Dubin,1,2,,,,,2,,,,,,,,,,,,,
shawn dubin rc,Shawn Dubin RC,1,1,,,,,,,,1,,,,,,,,,,
shay whitcomb,Shay Whitcomb,5,14,,,,,,,,,2,,,3,1,,7,1,,
shea langeliers,Shea Langeliers,5,6,,,,1,,1,,,,,,1,,,,2,,1
sheng-en lin,Sheng-En Lin,2,4,,2,2,,,,,,,,,,,,,,,
shinnosuke ogasawara,Shinnosuke Ogasawara,2,3,,,,,,,,,,,,,,,,,1,2
shoeless joe jackson,Shoeless Joe Jackson,1,2,,,,,,,,,,,,,,,,,,2
shohei ohtani,Shohei Ohtani,16,236,2,3,,9,9,29,20,32,4,6,,19,7,14,27,26,5,24
shota imanaga,Shota Imanaga,14,102,,6,,2,15,,3,25,1,3,,4,2,4,18,11,1,7
shotaro morii,Shotaro Morii,2,8,,,,,,,,,,3,5,,,,,,,
shōta imanaga,Shōta Imanaga,2,2,,,,1,,,1,,,,,,,,,,,
simeon woods richardson,Simeon Woods Richardson,4,4,,,,,1,,,1,,,,,,,1,,1,
skenes,Skenes,2,2,,,,,,,,,,,,,,,1,1,,
skubal,Skubal,1,1,,,,,,,,,,,,,,,1,,,
slade caldwell,Slade Caldwell,3,9,,,,,,,,,5,1,3,,,,,,,
slade cecconi,Slade Cecconi,6,7,1,,,2,1,1,1,,,,,,,,,,1,
smith,Smith,4,5,,,,,,,,,,,,1,,,1,1,,2
sonny gray,Sonny Gray,9,27,,,,1,1,8,9,3,,,,,,2,1,,1,1
soto,Soto,3,3,,,,,,,,,,,,1,,,1,1,,
sox,Sox,1,1,,,,,,,,,,,,,,,,,,1
spencer arrighetti,Spencer Arrighetti,3,5,,,,,2,,,2,,,,,,,1,,,
spencer bivens,Spencer Bivens,3,3,,,,,,,,,,,,1,1,,1,,,
spencer giesting,Spencer Giesting,1,2,,,,,,,,,,2,,,,,,,,
spencer horwitz,Spencer Horwitz,8,11,,,,2,2,2,1,,,,,1,,,1,,1,1
spencer jones,Spencer Jones,4,17,9,5,,,,,,,1,,2,,,,,,,
spencer nivens,Spencer Nivens,1,2,2,,,,,,,,,,,,,,,,,
spencer schwellenbach,Spencer Schwellenbach,8,29,,,,,,,,,5,1,,2,5,2,4,6,,4
spencer steer,Spencer Steer,7,13,1,,,1,,,1,2,,,,1,,,6,1,,
spencer strider,Spencer Strider,9,46,,,,,,7,11,5,1,,,2,,,14,2,1,3
spencer torkelson,Spencer Torkelson,10,24,,,,1,1,2,3,4,,,,,2,,4,3,2,2
spencer turnbull,Spencer Turnbull,1,1,,,,,,,,1,,,,,,,,,,
st. louis cardinals,St. Louis Cardinals,3,3,,,,,,,1,,,1,,,,,1,,,
stan musial,Stan Musial,6,8,,,,,,1,1,2,,,,,,2,1,,,1
stanley consuegra,Stanley Consuegra,1,1,1,,,,,,,,,,,,,,,,,
starling marte,Starling Marte,7,12,,,,1,,2,3,1,,,,,,,3,1,1,
starlyn nunez,Starlyn Nunez,1,2,,2,,,,,,,,,,,,,,,,
steele hall,Steele Hall,1,12,,,,,,,,,,,12,,,,,,,
stephen kolek,Stephen Kolek,3,4,,,,,2,,,1,,,,,,,,,,1
stephen strasburg,Stephen Strasburg,1,3,,,,,,,,3,,,,,,,,,,
sterlin thompson,Sterlin Thompson,1,1,,1,,,,,,,,,,,,,,,,
steve braun,Steve Braun,1,1,,,,,,,,,,,,,,,,,1,
steve carlton,Steve Carlton,9,19,,,,,,1,1,2,2,,,2,,1,2,,7,1
steve finley,Steve Finley,1,1,,,,,,,1,,,,,,,,,,,
steve garvey,Steve Garvey,4,8,,,,,,,2,,,,,,1,,,2,3,
steven cruz,Steven Cruz,3,4,,,,2,1,,1,,,,,,,,,,,
steven echavarria,Steven Echavarria,1,3,,,,,,,,,3,,,,,,,,,
steven kwan,Steven Kwan,12,31,,,,3,1,1,1,6,,,,1,2,1,4,7,2,2
steven matz,Steven Matz,3,3,,,,,1,,,1,,,,,,,,1,,
steward berroa,Steward Berroa,3,6,,,,,,,,,,,,2,2,,2,,,
stiven marinez,Stiven Marinez,1,3,,,,,,,,,,3,,,,,,,,
stiven martinez,Stiven Martinez,1,2,,2,,,,,,,,,,,,,,,,
stone garrett,Stone Garrett,3,3,,,,,,1,1,,,,,,,,1,,,
stone russell,Stone Russell,1,1,,1,,,,,,,,,,,,,,,,
stuart fairchild,Stuart Fairchild,2,2,,,,,,,1,,,,,,,,1,,,
swanson,Swanson,2,2,,,,,,,,,,,,1,,,,,,1
t.j. friedl,T.J. Friedl,1,1,,,,,,,1,,,,,,,,,,,
tai peete,Tai Peete,2,4,2,,2,,,,,,,,,,,,,,,
taijuan walker,Taijuan Walker,2,2,,,,,,,1,,,,,,,,1,,,
taitn gray,Taitn Gray,1,3,,,,,,,,,,,3,,,,,,,
taj bradley,Taj Bradley,5,6,,,,1,1,1,2,,,,,,,,,,1,
tampa bay rays,Tampa Bay Rays,2,2,,,,,,1,,,,1,,,,,,,,
tanner banks,Tanner Banks,1,1,,,,,,,,1,,,,,,,,,,
tanner bibee,Tanner Bibee,6,7,,,,,1,,1,,,,,1,,,3,,1,
tanner franklin,Tanner Franklin,1,3,,,,,,,,,,,3,,,,,,,
tanner gordon,Tanner Gordon,3,3,,,,,,,,,,,,1,1,,,1,,
tanner houck,Tanner Houck,3,5,,,,,1,,1,3,,,,,,,,,,
tanner jones,Tanner Jones,1,2,,,2,,,,,,,,,,,,,,,
tanner scott,Tanner Scott,1,2,,,,,,,,2,,,,,,,,,,
tarik skubal,Tarik Skubal,12,59,,,,,1,1,,4,1,1,,5,3,2,15,11,4,11
tate southisene,Tate Southisene,1,7,,,,,,,,,,,7,,,,,,,
tatis jr.,Tatis Jr.,3,3,,,,,,,,,,,,1,,,1,1,,
tavian josenberger,Tavian Josenberger,1,1,1,,,,,,,,,,,,,,,,,
tayler saucedo,Tayler Saucedo,1,1,,,,,,,,,,,,,,,,1,,
taylor kohlwey,Taylor Kohlwey,2,2,,,,1,1,,,,,,,,,,,,,
taylor rashi,Taylor Rashi,1,1,,,,,,,,,,,,,,,,,1,
taylor rogers,Taylor Rogers,2,2,,,,,,1,,,,,,,1,,,,,
taylor trammell,Taylor Trammell,1,1,,,,,,,,,,,,,,,,,,1
taylor walls,Taylor Walls,2,2,,,,,,,1,,,,,,,,1,,,
taylor ward,Taylor Ward,2,2,,,,,,1,,,,,,,,,,,1,
tayshaun walton,TayShaun Walton,1,2,2,,,,,,,,,,,,,,,,,
ted simmons,Ted Simmons,2,2,,,,,,,,,,,,,1,,,,1,
ted williams,Ted Williams,7,12,,,,,,2,2,1,,,,1,,2,2,2,,
teilon serrano,Teilon Serrano,1,2,,,,,,,,,,2,,,,,,,,
teoscar hernandez,Teoscar Hernandez,1,0,,,,,,,,,,,,,,,,,,
teoscar hernández,Teoscar Hernández,10,25,,,,1,,1,1,6,,,,3,,1,5,2,1,4
termarr johnson,Termarr Johnson,4,11,4,5,1,,,,,,1,,,,,,,,,
texas rangers,Texas Rangers,4,4,,,,,,,1,,,1,,,,,1,,,1
thairo estrada,Thairo Estrada,3,3,,,,,,1,,,,,,,1,,,1,,
thayron liranzo,Thayron Liranzo,4,9,,4,2,,,,,,1,,2,,,,,,,
the miz,The Miz,1,2,,,,,,,,,,,,,,,2,,,
theo gillen,Theo Gillen,3,7,,,3,,,,,,1,,3,,,,,,,
thomas,Thomas,3,3,,,,,,,,,,,,,,,1,1,,1
thomas harrington,Thomas Harrington,3,9,,,,,,,,,,,,1,3,,,5,,
thomas ireland,Thomas Ireland,1,1,,1,,,,,,,,,,,,,,,,
